쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
KT (주)브로_신촌연세로점,기후동행쉼터,통신사 대리점,서울 서대문구 연세로 20 1층 KT매장 (창천동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55747945,126.9370687
KT 햇빛모바일_신촌현대점 ,기후동행쉼터,통신사 대리점,"서울 마포구 신촌로 90 1층 KT (노고산동, 원준빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55531182,126.9355391
KT 햇빛모바일_불광역점,기후동행쉼터,통신사 대리점,서울 은평구 불광로 27 1층 KT (대조동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.61077265,126.9288153
KT 모아폰_상암푸르지오시티점,기후동행쉼터,통신사 대리점,"서울 마포구 월드컵북로54길 25 1층 106호 (상암동, 푸르지오센터)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58209264,126.8889847
KT (주)DRC 동묘역점,기후동행쉼터,통신사 대리점,서울 종로구 종로 336 (창신동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57254695,127.0150271
KT (주)DRC 종로5가점,기후동행쉼터,통신사 대리점,서울 종로구 종로 213 상가 1층 (종로5가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57120577,127.0013682
KT (주)거인통신_길음뉴타운점,기후동행쉼터,통신사 대리점,"서울 성북구 길음로 33 상가 B동 지층 1호 올레매장 1층 (길음동, 길음뉴타운)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.60508329,127.0220786
KT (주)거인통신_길음역점,기후동행쉼터,통신사 대리점,"서울 성북구 길음로 11 128호 상가 (길음동, 길음역롯데캐슬트윈골드)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.6037856,127.0234374
KT (주)유엔아이_명동점,기후동행쉼터,통신사 대리점,"서울 중구 남대문로 66-1 1층 1호 (명동2가, 명덕빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56302322,126.9821886
KT (주)유엔아이_종각점,기후동행쉼터,통신사 대리점,서울 종로구 종로 72 (종로2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56994979,126.9853878
KT 코어링크 혜화글로벌점,기후동행쉼터,통신사 대리점,서울 종로구 대명길 46 (명륜2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58297114,126.9990397
KT 헤븐텔레콤_안암오거리점,기후동행쉼터,통신사 대리점,서울 동대문구 약령시로 2-1 (제기동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58236882,127.0302816
KT ㈜공일공정보 보문점,기후동행쉼터,통신사 대리점,서울 성북구 보문로 115 1층 (보문동2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58540949,127.0191063
KT (주)일등통신_마포역점,기후동행쉼터,통신사 대리점,"서울 마포구 마포대로 53 113호 (도화동, 마포트라팰리스)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54143216,126.9470541
KT 새암 성신여대역점,기후동행쉼터,통신사 대리점,서울 성북구 아리랑로 16 (동선동4가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59421393,127.0165129
KT (주)브로_광화문 적선점,기후동행쉼터,통신사 대리점,"서울 종로구 자하문로2길 4 1층 KT 올레 매장 (적선동, 경복빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57637789,126.9728593
KT 언슈머 서울시청역점,기후동행쉼터,통신사 대리점,서울 중구 무교로 14 (무교동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56715229,126.9793744
KT 올웨이_중곡점,기후동행쉼터,통신사 대리점,"서울 광진구 천호대로 655 (중곡동, 덕수빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5525999,127.0897268
KT 올웨이_아차산점,기후동행쉼터,통신사 대리점,서울 광진구 용마산로 60 1층 KT (중곡동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55896087,127.0879011
KT 올웨이_광나루역점,기후동행쉼터,통신사 대리점,"서울 광진구 천호대로 808 (광장동, 광장12차현대홈타운)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54507352,127.1027396
KT 올웨이_한양대점,기후동행쉼터,통신사 대리점,서울 성동구 마조로 30 한양대병원후문 1층 KT (행당동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5603733,127.0414749
KT 올웨이_중곡2호점,기후동행쉼터,통신사 대리점,서울 광진구 면목로 173 1층 KT (중곡동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56860977,127.082601
KT 올웨이_상왕십리점,기후동행쉼터,통신사 대리점,"서울 성동구 왕십리로 410 L동 B1층 107호 (하왕십리동, 센트라스)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56660293,127.0240825
KT 올웨이_군자점,기후동행쉼터,통신사 대리점,서울 광진구 천호대로111길 10 (중곡동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55677948,127.0822561
KT (주)일등통신_수유점,기후동행쉼터,통신사 대리점,서울 강북구 도봉로 363 (수유동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.6399397,127.0272526
KT (주)일등통신_성수점,기후동행쉼터,통신사 대리점,서울 성동구 아차산로7길 2 태화약국 (성수동2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54536829,127.0542825
KT (주)일등통신_행당점,기후동행쉼터,통신사 대리점,서울 성동구 고산자로 207 무학산부인과 1층 KT (행당동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55869405,127.0337388
KT 탑클래스 모바일_청량리점,기후동행쉼터,통신사 대리점,서울 동대문구 홍릉로 6-1 1층 KT (청량리동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58092454,127.0451774
KT 탑클래스 모바일_구의역점,기후동행쉼터,통신사 대리점,"서울 광진구 아차산로 380 (자양동, 세화빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53661715,127.0850007
KT 탑클래스 모바일 장한평역점,기후동행쉼터,통신사 대리점,"서울 동대문구 장한로 3 1층 KT매장 (장안동, 승원빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56213555,127.0645738
KT 탑클래스 모바일_동대문역점,기후동행쉼터,통신사 대리점,"서울 종로구 창신길 1 1층 (창신동, 영화빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57185208,127.0101959
KT (주)거성크루_건대역점,기후동행쉼터,통신사 대리점,서울 광진구 동일로20길 72 무궁화공예문화교실 (자양동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.540224,127.067455
KT (주)거성크루_한남오거리점,기후동행쉼터,통신사 대리점,"서울 용산구 대사관로 76 (한남동, 거북빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53306455,127.0065027
KT (주)거성크루_경희대삼거리점,기후동행쉼터,통신사 대리점,서울 동대문구 경희대로 1 1층 (회기동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59174748,127.0521029
KT (주)거성크루_세종대점,기후동행쉼터,통신사 대리점,서울 광진구 광나루로 366-1 (화양동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54780971,127.0705137
KT (주)거성크루_건대랜드마크점,기후동행쉼터,통신사 대리점,서울 광진구 능동로 91 1층 (자양동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53926933,127.0700404
KT (주)이지스컴_답십리점,기후동행쉼터,통신사 대리점,서울 동대문구 전농로 102 (답십리동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5739828,127.0578551
KT (주)리테일앤컴퍼니_전농점,기후동행쉼터,통신사 대리점,"서울 동대문구 사가정로 122 1층 102호 (전농동, 전농동하우스토리)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57721146,127.0585178
KT (주)리테일앤컴퍼니_신금호역점,기후동행쉼터,통신사 대리점,"서울 성동구 금호로 150-1 1층 (금호동1가, 백상빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5544205,127.02058
KT 뉴미닝_경희대점,기후동행쉼터,통신사 대리점,서울 동대문구 경희대로 18 1층 KT (회기동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59298583,127.052854
KT 뉴미닝_신설동역점,기후동행쉼터,통신사 대리점,"서울 동대문구 한빛로 1 1층 101호 KT (신설동, 대학빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5762521,127.0238206
KT 제이엠커뮤니케이션_답십리점,기후동행쉼터,통신사 대리점,서울 성동구 용답중앙15길 12-1 (용답동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56445243,127.0538565
KT 제이엠커뮤니케이션_금호역점,기후동행쉼터,통신사 대리점,서울 성동구 장터길 9 (금호동3가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54855621,127.0168828
KT 제이엠커뮤니케이션_휘경점,기후동행쉼터,통신사 대리점,"서울 동대문구 망우로 46 401동 1103호 KT 매장 (휘경동, 회기역하트리움)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58876557,127.0587918
KT 모바일라운지_구의역점,기후동행쉼터,통신사 대리점,"서울 광진구 아차산로 401 1층 (구의동, 영창빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53764201,127.087255
KT 모바일라운지_장안동사거리점,기후동행쉼터,통신사 대리점,"서울 동대문구 장한로25길 2 1층 KT 매장 (장안동, 상미빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57187659,127.0711221
KT 모바일라운지_건대점,기후동행쉼터,통신사 대리점,서울 광진구 능동로 123 1층 일부 (화양동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54202734,127.071313
KT 모바일라운지_건대스타시티점,기후동행쉼터,통신사 대리점,"서울 광진구 아차산로 272 104호, B1층 (자양동, 더샵스타시티)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53855827,127.0729962
KT 모바일라운지_화양점,기후동행쉼터,통신사 대리점,서울 광진구 군자로 76 (군자동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54995393,127.0710854
KT olleh plaza 혜화점,기후동행쉼터,통신사 대리점,서울 종로구 대학로 65 kt 혜화지점 1층 kt 플라자 혜화점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57715324,127.0015492
KT olleh plaza 용산점,기후동행쉼터,통신사 대리점,서울 용산구 한강대로 297 우신빌딩 1층 kt플라자 용산점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54475839,126.9716837
KT olleh plaza 은평점,기후동행쉼터,통신사 대리점,서울 은평구 통일로71길 16 kt 은평지점 1층 kt 플라자 은평점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.61344879,126.9260762
KT olleh plaza 신촌점,기후동행쉼터,통신사 대리점,서울시 마포구 양화로 175 마젤란21 오피스텔 1층,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55775446,126.9243653
KT olleh plaza 답십리점,기후동행쉼터,통신사 대리점,서울시 동대문구 천호대로 281 동부시장건물 1층 kt플라자 답십리점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56757575,127.0522092
KT olleh plaza 중랑점,기후동행쉼터,통신사 대리점,서울 중랑구 봉우재로 59(면목동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59133938,127.0796282
KT olleh plaza 노원점,기후동행쉼터,통신사 대리점,서울 노원구 노해로 502 kt 노원지점 1층 kt 플라자 노원점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.65445005,127.0636923
KT olleh plaza 도봉점,기후동행쉼터,통신사 대리점,서울 도봉구 도봉로110길 25 kt 도봉지점 1층 kt 플라자 도봉점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.64638879,127.0350095
KT olleh plaza 강북점,기후동행쉼터,통신사 대리점,서울 강북구 솔매로50길 43 kt 강북지점 1층 kt 플라자 강북점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.62465418,127.0285018
KT olleh plaza 양재점,기후동행쉼터,통신사 대리점,서울 강남구 남부순환로 2653 kt 양재지점 1층 kt 플라자 양재점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.48586782,127.0403271
KT olleh plaza 강남점,기후동행쉼터,통신사 대리점,서울 강남구 언주로 517 kt 강남지점 1층 kt 플라자 강남점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50428154,127.0415425
KT olleh plaza 서초점,기후동행쉼터,통신사 대리점,서울 서초구 효령로 174 ktds빌딩 1층 kt 플라자 서초점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.48199861,127.0031157
KT olleh plaza 송파점,기후동행쉼터,통신사 대리점,서울 송파구 오금로 58 잠실아이스페이스 1층 101호 kt 플라자 송파점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.51675255,127.1054909
KT olleh plaza 강동점,기후동행쉼터,통신사 대리점,"서울 강동구 양재대로 1462, 남양빌딩 1~2층 kt 플라자 강동점",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53622894,127.139777
KT olleh plaza 강서점,기후동행쉼터,통신사 대리점,서울 강서구 강서로5길 64 kt 강서지점 1층 kt 플라자 강서점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.52954504,126.848523
KT olleh plaza 구로점,기후동행쉼터,통신사 대리점,서울 관악구 조원중앙로1길 26 kt 구로지점 1층 kt 플라자 구로점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.480666,126.9035795
KT olleh plaza 개봉점,기후동행쉼터,통신사 대리점,서울 구로구 개봉로6길 12-5 kt 개봉지점 1층 kt 플라자 개봉점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.48661193,126.8576512
KT olleh plaza 관악점,기후동행쉼터,통신사 대리점,서울 관악구 청룡1길 34 kt 관악지점 1층 kt 플라자 관악점,09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.48068425,126.9483848
KT KT플라자 사당점,기후동행쉼터,통신사 대리점,"서울 서초구 동작대로 22 1층 (방배동, 삼미빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.47839697,126.982203
KT M&S성내직영점,기후동행쉼터,통신사 대리점,서울 강동구 양재대로 1339 (성내동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.52595227,127.1350097
KT M&S역삼직영점,기후동행쉼터,통신사 대리점,서울 강남구 테헤란로 139-1 1층 (역삼동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50043968,127.0344714
KT M&S강남대로직영점,기후동행쉼터,통신사 대리점,"서울 서초구 강남대로 359 1층 101호 (서초동, 대우도씨에빛2)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.49479896,127.0286098
KT M&S교대역직영점,기후동행쉼터,통신사 대리점,"서울 서초구 서초대로 286 1층 103호 (서초동, 서초프라자)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.49317412,127.0130368
KT M&S가로수길직영점,기후동행쉼터,통신사 대리점,"서울 강남구 도산대로 127 1층 (신사동, 경서빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.51762512,127.0223273
KT M&S천호직영점,기후동행쉼터,통신사 대리점,"서울 강동구 올림픽로 660 1층 (천호동, 천호엘크루주상복합)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54016964,127.1245704
KT M&S신논현직영점,기후동행쉼터,통신사 대리점,"서울 서초구 강남대로 495 (반포동, 동일빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50630338,127.0231948
KT M&S양재시민의숲직영점,기후동행쉼터,통신사 대리점,"서울 서초구 마방로2길 94 1층 (양재동, OSL빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.46947565,127.0398141
KT M&S선릉사거리애드샵직영점,기후동행쉼터,통신사 대리점,"서울 강남구 선릉로 515 1층 (역삼동, 동인빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50544679,127.048235
KT M&S길동사거리직영점,기후동행쉼터,통신사 대리점,서울 강동구 천호대로 1128 (성내동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53416343,127.1365197
KT M&S강남역직영점,기후동행쉼터,통신사 대리점,"서울 강남구 테헤란로 120 강남역 1번출구 국기원사거리 (역삼동, 상경빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.49858857,127.0308569
KT M&S선릉직영점,기후동행쉼터,통신사 대리점,서울 강남구 선릉로 424 해창 상가 1층 2호 선릉역 2번출구 진선여고 사거리 (대치동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50291015,127.050065
KT M&S신천역직영점,기후동행쉼터,통신사 대리점,서울 송파구 올림픽로 124 (잠실동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.51139373,127.084435
KT M&S삼전직영점,기후동행쉼터,통신사 대리점,서울 송파구 백제고분로 204 (삼전동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50374869,127.0892345
KT KT플라자 선릉역점,기후동행쉼터,통신사 대리점,"서울 강남구 테헤란로 421 1층 101호 (삼성동, 암천빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.50598917,127.0525322
KT M&S건대입구역직영점,기후동행쉼터,통신사 대리점,서울 광진구 능동로 109 1층 (화양동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54087789,127.0707809
KT M&S삼양로직영점,기후동행쉼터,통신사 대리점,서울 강북구 솔샘로 260 상가 (미아동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.6192075,127.0214217
KT M&S면목역직영점,기후동행쉼터,통신사 대리점,서울 중랑구 면목로 422 1층 KT매장 (면목동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58961005,127.0877044
KT M&S중계아울렛직영점,기후동행쉼터,통신사 대리점,"서울 노원구 동일로204가길 34 1층 (중계동, 씨앤미복합빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.64074954,127.0681722
KT M&S정릉직영점,기후동행쉼터,통신사 대리점,"서울 성북구 보국문로 43 (정릉동, 야원빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.60817291,127.009889
KT M&S신용산역직영점,기후동행쉼터,통신사 대리점,"서울 용산구 한강대로 95 105호 (한강로2가, 래미안용산)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.52881739,126.9666538
KT M&S노원역직영점,기후동행쉼터,통신사 대리점,"서울 노원구 동일로 1382 1층 KT매장 (상계동, 올림피아빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.65199466,127.0615539
KT M&S연신내역직영점,기후동행쉼터,통신사 대리점,"서울 은평구 통일로 842 1층 KT프라자 (불광동, 뱅뱅옆)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.61869023,126.9220638
KT M&S상봉역직영점,기후동행쉼터,통신사 대리점,서울 중랑구 망우로 306 1층 (상봉동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59637122,127.0864374
KT M&S먹골역직영점,기후동행쉼터,통신사 대리점,서울 중랑구 동일로 890 1층 103호 KT 엠엔에스 (묵동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.60991516,127.0781892
KT M&S구파발직영점,기후동행쉼터,통신사 대리점,"서울 은평구 진관2로 19 1층 103호 (진관동, 휴먼프라자I)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.63485353,126.9195847
KT M&S홍대애드샵플러스직영점,기후동행쉼터,통신사 대리점,서울 마포구 양화로18길 3 (동교동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55703127,126.9245703
KT M&S상암애드샵직영점,기후동행쉼터,통신사 대리점,"서울 마포구 월드컵북로 396 1층 104호 (상암동, 누리꿈스퀘어)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57942834,126.889783
KT M&S신촌연세대직영점,기후동행쉼터,통신사 대리점,"서울 서대문구 연세로 29 1층 KT (창천동, 혜인빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.55822231,126.9367087
KT M&S광화문본점직영점,기후동행쉼터,통신사 대리점,"서울 종로구 종로 19 104호 (종로1가, 르메이에르종로타운)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57084449,126.9799237
KT M&S광화문중앙직영점,기후동행쉼터,통신사 대리점,서울 종로구 새문안로9길 25 1층 KT 매장 (당주동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57135055,126.9754817
KT M&S독립문역직영점,기후동행쉼터,통신사 대리점,"서울 종로구 송월길 99 상가동 1층 2128호 (홍파동, 경희궁자이2단지)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5708611,126.9623523
KT M&S수유직영점,기후동행쉼터,통신사 대리점,서울 강북구 도봉로 342 1층 KT (번동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.63803455,127.0261287
KT M&S신당직영점,기후동행쉼터,통신사 대리점,서울 중구 퇴계로 434 몽마 1층 (신당동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56550839,127.0197729
KT M&S을지로명동본점직영점,기후동행쉼터,통신사 대리점,서울 중구 명동7길 25 KT매장 (을지로2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56491424,126.9841922
KT M&S신촌역직영점,기후동행쉼터,통신사 대리점,서울 마포구 백범로 3 신촌역 6번출구 서강대방향 M 30 (노고산동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5544028,126.9372048
KT M&S응암역직영점,기후동행쉼터,통신사 대리점,"서울 은평구 은평로 63 KT프라자 응암역점 (역촌동, 비앤케이빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59907693,126.9148463
KT M&S자양번영로직영점,기후동행쉼터,통신사 대리점,"서울 광진구 뚝섬로 590 1층 KT (자양동, 아주빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53313524,127.0753012
KT M&S명지대사거리직영점,기후동행쉼터,통신사 대리점,서울 서대문구 증가로 144 1층 (남가좌동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.57775873,126.9216194
KT M&S금호동직영점,기후동행쉼터,통신사 대리점,"서울 성동구 독서당로 302 1층 KT (금호동4가, 대도프라자)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.54761108,127.0227309
KT M&S종로본점직영점,기후동행쉼터,통신사 대리점,"서울 종로구 삼일대로 393 (관철동, 규당빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.56967441,126.9873907
KT M&S상계역직영점,기후동행쉼터,통신사 대리점,서울 노원구 한글비석로20길 23-16 (중계동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.66047681,127.0737351
KT M&S대학로본점직영점,기후동행쉼터,통신사 대리점,서울 종로구 대명길 6 (명륜2가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58376194,127.001075
KT M&S성신여대직영점,기후동행쉼터,통신사 대리점,서울 성북구 동소문로 98 1층 (동소문동5가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.59225207,127.0161725
KT M&S외대역직영점,기후동행쉼터,통신사 대리점,서울 동대문구 휘경로 7 1층 (이문동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.5962832,127.0610538
KT M&S한성대직영점,기후동행쉼터,통신사 대리점,"서울 성북구 동소문로 16 1층 KT (동소문동2가, 일신빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.58902195,127.0079752
KT M&S신길직영점,기후동행쉼터,통신사 대리점,"서울 영등포구 도신로60길 2 (신길동, 미주메디컬빌딩)",09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.51178449,126.9168303
KT M&S영등포구청역직영점,기후동행쉼터,통신사 대리점,서울 영등포구 당산로 132 영등포구청 역 (당산동3가),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.52629844,126.8970055
KT M&S이수역직영점,기후동행쉼터,통신사 대리점,서울 동작구 동작대로 127 1층 KT매장 (사당동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.48796042,126.981957
KT M&S까치산역직영점,기후동행쉼터,통신사 대리점,서울 강서구 강서로 47 (화곡동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.53196051,126.8463393
KT M&S신정네거리역직영점,기후동행쉼터,통신사 대리점,서울 양천구 중앙로 274 (신정동),09~19시,,,,,,,Y,"['폭염', '비', '한파', '눈']",실내,Y,Y,,37.52075643,126.85311
