쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 78   (신당동),,,,,,,,N,폭염,실외,,N,,37.5511666,127.0083817
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 142   (신당동),,,,,,,,N,폭염,실외,,N,,37.55626866,127.0117621
고정형 그늘막,그늘막,고정형,"서울특별시 중구 청구로1길 23   (신당동, 신당동삼성아파트)",,,,,,,,N,폭염,실외,,N,,37.55853588,127.0184475
고정형 그늘막,그늘막,고정형,"서울특별시 중구 청구로1길 23   (신당동, 신당동삼성아파트)",,,,,,,,N,폭염,실외,,N,,37.55853588,127.0184475
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 168   (신당동),,,,,,,,N,폭염,실외,,N,,37.55844227,127.0130234
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로10길 27   (신당동),,,,,,,,N,폭염,실외,,N,,37.55539072,127.011863
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 154   (신당동),,,,,,,,N,폭염,실외,,N,,37.55730421,127.0123398
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 9   (신당동),,,,,,,,N,폭염,실외,,N,,37.55785926,127.0188462
고정형 그늘막,그늘막,고정형,서울특별시 중구 왕십리로 415   (신당동),,,,,,,,N,폭염,실외,,N,,37.56496042,127.024047
고정형 그늘막,그늘막,고정형,"서울특별시 중구 퇴계로90길 74   (신당동, 래미안신당하이베르아파트)",,,,,,,,N,폭염,실외,,N,,37.56103798,127.0209858
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 434   (신당동),,,,,,,,N,폭염,실외,,N,,37.56550839,127.0197729
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 420   (신당동),,,,,,,,N,폭염,실외,,N,,37.56539781,127.0182949
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 404   (신당동),,,,,,,,N,폭염,실외,,N,,37.56519355,127.016501
고정형 그늘막,그늘막,고정형,"서울특별시 중구 난계로 130   (신당동, 신당KCC스위첸)",,,,,,,,N,폭염,실외,,N,,37.56334224,127.0244518
고정형 그늘막,그늘막,고정형,서울특별시 중구 난계로 129   (신당동),,,,,,,,N,폭염,실외,,N,,37.56344543,127.0239112
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로6길 11   (신당동),,,,,,,,N,폭염,실외,,N,,37.56093749,127.0146162
고정형 그늘막,그늘막,고정형,"서울특별시 중구 다산로36길 110   (신당동, 신당푸르지오)",,,,,,,,N,폭염,실외,,N,,37.55986467,127.0190343
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 32   (신당동),,,,,,,,N,폭염,실외,,N,,37.56007108,127.0185132
